Word,Count
\Tools.colorToXml(UIManager.getColor("\textHighlight"\)));\,1
file;,1
pChildrenStylePattern,1
whichever,1
descriptor.getPluginRegistration();,1
cloned,1
problems...,1
Html,1
Intra,1
command-Z,1
PropertyChangeListener(),1
\System.out.println("\External\,1
\lines,\,1
(to,1
interior,1
\"\clone"\\,1
Chosen,1
<=,1
myself),1
belong,1
process.waitFor();,1
Grabs,1
21:03:13,1
modifiers,1
BorderLayout,1
brother,1
loadTree,1
Control-Mouse,1
MenuBar(c);,1
Runtime.exec,1
routines,1
\"\\"\"\+url.toString()+"\\"\"\\,1
SpringLayout,1
getChildren(Object,1
getFrame().setWaitingCursor(false);,1
pAlreadyAScriptExecuted,1
pFile,1
.url,1
//font,1
\logger.fine("\Test\,1
editMenu.add(getExtensionMenu());,1
Overload,1
cursorPositionChanged(org.openstreetmap.gui.jmapviewer.Coordinate),1
\freemind.modes.MindMap#insertNodeInto(javax.swing.tree.MutableTreeNode,\,1
\logger.info("\Opening\,1
initializing,1
clones),1
constants???,1
loadMaps,1
addedChildNode,1
8-byte,1
page:,1
idempotent..,1
perfectly,1
(class,1
tile,1
*********************************************************,1
mKeyOrder),1
alwaysFireDayProperty,1
XmlActions,1
clicks,1
\FrontPage,\,1
Springs,1
memory),1
getText(),1
occurrences,1
collects,1
centerNode(node);,1
\freemind.modes.ModeController#setToolTip(freemind.modes.MindMapNode,\,1
'evt',1
controller.getView().getModel();,1
kakeda,1
(transitive),1
image.createGraphics();,1
redirect,1
faq,1
16.06.2009,1
\FileEdgeModel.java,v\,1
y0+,1
toXhtml,1
(inclusive,1
Buffer,1
#getValue,1
freemind.modes.attributes.AttributeTableModel#removeRow(int),1
recognition,1
\MindMapLine.java,v\,1
unlock,1
setFont(),1
\<code>gt</code>,\,1
HEADER_BACKGROUND,1
layouten,1
down),1
\forms,\,1
\IE,\,1
mNodeLinkVector.removeElementAt(i);,1
line),1
available:,1
0.99,1
strictHTMLOnly=,1
{},1
freemind.modes.ModeController#getSelectedsByDepth(),1
flatten,1
node.setName(XMLElementAdapter.XML_NODE_CLASS_PREFIX,1
selects,1
\"\+vec);\,1
MindManager(c),1
\"\.class"\\,1
1.15.14.3,1
ok-Button,1
javaFileListFlavor,1
\HookDescriptorBase.java,v\,1
Ulmer,1
buttons</li>,1
freemind.modes.ModeController#getController(),1
getContentPane().add(list);,1
hit...),1
chooser.addChoosableFileFilter(filter);,1
getAttribute},1
Connects,1
\styleSheet.removeStyle("\body"\);\,1
javax.swing.JToolBar#add(javax.swing.Action),1
e.getMessage();,1
null;//Empty,1
freemind.modes.FreeMindFileDialog#setFileSelectionMode(int),1
newModeController,1
Action){,1
\"\nodeChanged"\\,1
21:52:42,1
freemind.modes.ModeController#nodeRefresh(freemind.modes.MindMapNode),1
freemind.modes.ModeController#getResource(java.lang.String),1
nonlocal,1
Follow,1
mousePressed(MouseEvent,1
Calculates,1
allRegistrations);,1
2007/02/25,1
\MindMapLink.java,v\,1
keys.iterator();,1
views),1
NodeLifetimeListener,1
descandant,1
\logger.finest("\setStyle\,1
fl,1
recognizable,1
associations:,1
11:00:13,1
\OpenAction,\,1
Before,1
keystore,1
Vector/*,1
scheme,1
translateKeyEvent(),1
\ftp:),\,1
(rec.x,1
\nPlease,1
freemind.extensions.HookFactory#getInstanciationMethod(java.lang.String),1
<b>before,1
unescaped,1
\editItem.setAccelerator(KeyStroke.getKeyStroke(getFrame().getAdjustableProperty("\keystroke_edit"\)));\,1
form-,1
describe,1
\getText("\grab-key.assigned-to.prefix"\)+\,1
Enter,1
mindmap_menus.xml,1
Linking,1
\DIRECT,\,1
03.01.2006,1
4;,1
das,1
MindMapXMLElement(mModeController);,1
PermanentNodeHooks,1
1.1.2.4.2.15,1
savePattern(File,1
\toolbars,\,1
grid-style,1
\JComboBox,\,1
ACCEPT_MAP_SHARING,1
exportBranch,1
nail:,1
\decide,\,1
HistoryTextFields,1
\"\dummy"\\,1
Comment:,1
freemind.modes.NodeHook#onUpdateChildrenHook(),1
Color.BLUE.darker();,1
\<br\>,1
\"\different\,1
\link"\\,1
products,1
one!),1
rreppel,1
%20),1
splitPane.setDividerLocation(newLoc);,1
java.awt.dnd.Autoscroll#autoscroll(java.awt.Point),1
backgroundColor.equals(standardSelectColor)*/,1
xCoord,1
\Sometimes,\,1
freemind.controller.filter.util.SortedListModel#clear(),1
RootNodeView,1
Transferable,1
target));,1
javax.swing.event.AncestorListener#ancestorRemoved(javax.swing.event,1
plugins.map.FreeMindMapController.CursorPositionListener#,1
\"\;"\;\,1
Integer.MIN_VALUE,1
Tries,1
\align=\"\right\"\>TEST</td></tr></table></html>"\;\,1
0.9.0_rc8:,1
gb2,1
Generic,1
<li>new,1
&lt;target,1
\logger.fine("\Stroke:\,1
setStyle,1
System.out.print(pAttributes.getLocalName(i),1
BB,1
\"\rundll32\,1
freemind.modes.ModeController#select(freemind.modes.MindMapNode),1
pSimpleScrollMode,1
(right,1
java.lang.Object#toString(),1
relative);,1
\KeyEventWorkaround.java,v\,1
transforamtions,1
receiving,1
statically,1
coord,1
view.getModel(),1
wanted,1
section,1
buf,1
ist,1
(edge,1
12.6.2005:,1
http://java.sun.com/products/jlf/ed2/book/index.html,1
CommonsCodecBase64.encodeBase64(input.getBytes());,1
node.getNoteText();,1
freemind.modes.MindMapNode#hasVisibleChilds(),1
type);,1
\account,\,1
button2,1
freemind.modes.FreeMindFileDialog#showOpenDialog(java.awt.Component),1
apps,1
DataFlavor[],1
Registers,1
\activation,\,1
dictionary,1
backspace,1
\Xml,\,1
\HtmlFlavorHandler(),\,1
element.getStringAttribute(key);<BR>,1
getChildCount(Object,1
MouseEventHandlers,1
\expandPlaceholders("\Hello\,1
oberser,1
\designed,\,1
11112222,1
transformation,1
BasicComboBoxEditor());,1
added/removed,1
(alexthomas(at)ganttproject.org),1
3;,1
ready,1
Starter:,1
\pane,\,1
NEW_SIBLING_BEHIND,1
Into,1
Diagnosis,1
rapidly,1
\"\CHAR\,1
\DropTarget(getFrame().getViewport(),\,1
pMessage,1
sHIFT,1
alternate,1
insist,1
\Otherwise,\,1
maximize,1
\URL(getMap().getURL(),\,1
little,1
\"\As\,1
Easier,1
javax.swing.event.ChangeListener#stateChanged(javax.swing.event.ChangeEvent,1
SansSerif,1
existent,1
\"\standardlinkestyle"\,\,1
\getMap().insertNodeInto(newNode,\,1
elt.setContent(content.trim());,1
pageformat,1
<code><pre>,1
E.g,1
Show,1
\SPECIAL,\,1
\minimum,\,1
MindMapNode.setAdditionalInfo(String),1
\getMindMapController().edit(newNode.getViewer(),\,1
ok:,1
Plain,1
hour,1
Thrown,1
controller.obtainFocusForSelected();,1
\format:"\mode\:key"\,ie."\Mindmap\:/home/joerg/freemind.mm"\\,1
\everything,\,1
\</map>\n"\);\,1
color;,1
\System.out.println("\Signed:\,1
\anything,\,1
discussed,1
1.1.4.6.2.11,1
similarly,1
JSpinField.java,1
1.1.4.7.2.12,1
logged,1
\(node.toString().equals("\"\))\,1
broadcast,1
\workaround,\,1
tokens:,1
'/');,1
emulating,1
Home,1
registeredFilters.iterator();,1
proxy,1
extensions,1
win,1
\arises,\,1
StringWriter();,1
start:,1
\directory,\,1
20:40:10,1
separate,1
selections,1
spnner,1
braindead,1
H,1
\reloaded,\,1
000000,1
people,1
\FreeMind.main(args,\,1
present),1
isUnderlined(),1
getStyle's,1
XMLElement();<BR>,1
classPathFile);,1
differently,1
oldSize),1
custom,1
&nbsp;,1
Keywords:,1
recurse,1
pluginBases,1
\actionPerformed"\);\,1
pKey,1
(col,1
Weidenfeller,1
M,1
\<code>getIntAttribute("\attr"\,\,1
serially,1
1.1.4.46,1
icons:,1
\System.err.println("\Done\,1
2010-12-23,1
initiate,1
\"\)"\\,1
HtmlTools.extractHtmlBody(output);,1
<li><code>valueSet,1
editor):,1
java.awt.event.WindowAdapter#windowClosing(java.awt.event.WindowEvent,1
text-specific,1
EncryptNode.java).<br>,1
\insets,\,1
\sequence,\,1
ActionHandler,1
BorderLayout.WEST);,1
super.print(g);,1
(enumerator.hasMoreElements()),1
\"\docmapurl_since_version_0_7_0"\));\,1
gbc.fill,1
<i>modifiers</i>+<i>shortcut</i>,1
\System.out.println("\grep\,1
hGap,1
SUFFERED,1
\controller.getFrame().getFreemindVersion()+"\\"\>\n"\);\,1
DOESN'T,1
Unlocks,1
1.1.2.25,1
1.16.14.2.4.8,1
**********************************************************,1
\file."\,\,1
HookFactory,1
them:,1
mode;,1
freemind.modes.ModeController#registerNodeSelectionListener(freemind,1
\Charset.forName("\windows-1252"\);\,1
-n,1
MouseEvent.CTRL_DOWN_MASK,1
*altered*,1
Spring,1
both),1
masks,1
freemind.extensions.PermanentNodeHookAdapter#saveHtml(java.io.Writer),1
nodemodels!,1
22.03.2008,1
pMax,1
\them,\,1
output2,1
ACTION_LINK,1
(keys,1
here),1
\assertEquals(input,\,1
Note:,1
functions,1
slider;,1
getFrame().openDocument(absolute);,1
1.25),1
regexp:,1
javax.swing.JFileChooser#showOpenDialog(java.awt.Component),1
exitCode);,1
\Color(206,\,1
Properties:,1
\"\leave\,1
PageFormat.PORTRAIT,1
JOptionPane.OK_OPTION),1
unchanged!),1
keytool,1
plugins:,1
Completes,1
decompressor,1
Watch,1
\Note,\,1
TableModelEvent.ALL_COLUMNS),1
mod,1
freemind.modes.ModeController.MouseWheelEventHandler#handleMouseWheelEvent,1
pEvt),1
DISTRIBUTION,1
regExpLinkReplacement,1
7,1
Quadratic,1
freemind.modes.ModeController#saveAs(),1
<li><code>data,1
11.03.2005,1
pastedNode,1
\\n"\\,1
newMindMapController.addNewNode(,1
loadEventDuringStartup0=/Users/alex/Desktop/test1.mm,1
LIABILITIES,1
(normal/maximized),1
freemind.modes.MindMap#changeRoot(freemind.modes.MindMapNode),1
23.01.2012,1
\HookDescriptorPluginAction.java,v\,1
PasswordProperty,1
loadURL(String,1
dropTarget,1
\<code>A</code>,\,1
windowListener,1
\logger.info("\Panel\,1
affect,1
<head>\n,1
asSibling=,1
continues,1
\"\no\,1
conformous,1
\backgroud="\#eeeee0"\>)\,1
offered,1
SpringCompactGrid,1
\monthYearPanel.add(monthYearLabel,\,1
inserts,1
boolean)},1
<li><code>name.length(),1
\Automatic,\,1
mapsmenu.setMnemonic(KeyEvent.VK_M);,1
(!isNodeClassToBeSaved()),1
CtrN),1
older,1
(green),1
\http://www.google.com/index.html),\,1
pMapFile,1
Over,1
\InputEvent.META_MASK,\,1
Mouse-click:,1
figure,1
Separation,1
05,1
idea:,1
\invoke,\,1
searcher,1
</insert>,1
bracketLevel,1
13.08.2004,1
produces,1
\saveName=saveName.replace(File.separatorChar,\,1
\"\keystroke_branch_decrease_font_size"\));\,1
Garbage,1
pRunnable,1
\LIABILITY,\,1
\ScriptingSecurityManager.java,v\,1
\mindMapNodeModel.saveInternal(sw,\,1
\queue."\);\,1
\context,\,1
freemind.controller.filter.util.SortedListModel#contains(java.lang.Object,1
obligated,1
started,1
<code>quot</code>,1
23.10.2003:,1
node.addChild(fontElement);,1
Dialogs,1
\First,\,1
\("\+returnValue+"\)\,1
18:56:50,1
plugins.collaboration.socket.CommunicationBase#processCommand(freemind,1
forced,1
freemind.modes.ModeController#setModel(freemind.modes.MapAdapter),1
languages.length;,1
\Pekacki,\,1
defaultEnc,1
1.1.2.2.2.5,1
6),1
Collector,1
obvious,1
getLink());,1
getPattern(),1
Demonstrates,1
pProgressParameters,1
navigate,1
System.out.println(file);,1
importent,1
15:20:45,1
TextField.inactiveBackground,1
\"\["\;\,1
Double.toString(tok.nval);,1
mouseClicked,1
Language,1
lock),1
MyEventQueue());,1
i);,1
freemind.modes.ModeController#fireNodeDeleteEvent(freemind.modes.MindMapNode,1
MapModuleChanged(),1
fontSize,1
\controller.getFrame().getFreeMindMenuBar().getMenu(0).getItem(7).setText("\Disconnect"\);\,1
Handles,1
(private,1
additionalDistanceForConvexHull,1
isAttributeExisting,1
1.4.18.5.12.1,1
\map"\);\,1
dialog;,1
<code>entities</code>,1
Here's,1
Previous,1
BufferedImage(,1
flush,1
From,1
fingers,1
02.05.2006,1
changePosition,1
26.4.2008,1
\NodeHook.java,v\,1
mapmodule;,1
\open,\,1
2006/12/16,1
(font!=null,1
dtde,1
surrounding,1
freemind.modes.ModeController.NodeSelectionListener#onSelectHook(freemind,1
\SourceToLinks,\,1
repaint();,1
http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6740877,1
freemind.modes.ModeController.NodeSelectionListener#onDeselectHook(freemind,1
\coincide,\,1
vGap,1
\StructuredMenuItemHolder.java,v\,1
EventListenerList,1
\4832765,\,1
solution,1
other),1
2006/04/05,1
her/his,1
\JLabel("\MM.YYYY"\);\,1
side#,1
stuff:,1
java.awt.BasicStroke;,1
'\0',1
eventQueue.push(new,1
\System.out.println("\double="\\,1
cubic,1
((buttonText,1
pre,1
decodec,1
getXmlText,1
fixme:,1
...;<BR>,1
10:39:41,1
\GridBagConstraints(2,\,1
owner,1
//Presentation:,1
oldValue),1
sample,1
preparePrinting();,1
saveFile,1
45°),1
RefreshAction,1
big),1
\#getBooleanAttribute(java.lang.String,\,1
freemind.main.XMLElement#NANOXML_MAJOR_VERSION,1
javax.swing.event.PopupMenuListener#popupMenuWillBecomeVisible(javax.swing.event.PopupMenuEvent),1
fileout,1
effect:,1
meaning,1
LONGER,1
.controller.actions.generated.instance.CollaborationActionBase),1
getChildren(node)[i];,1
Tools.addFocusPrintTimer();,1
<content>...<html>..,1
achive,1
marshaling,1
freemind.modes.ModeController#loadURL(java.lang.String),1
</delete>,1
pReturnValue,1
broken,1
\start,end\,1
GanttSplash.java,1
\LineAdapter.java,v\,1
Mapping,1
Be,1
pRestorable,1
Coordinates,1
\title="\Screenshots\,1
GridBagConstraints();,1
unexpected,1
https://sourceforge.net/tracker/?func=detail&aid=3200783&group_id=7118&atid=107118,1
1.1.18.1,1
lies,1
different:,1
scrollpane,1
pattern.addChild(edge);,1
Q,1
onto,1
S+,1
employed,1
n,1
\description,\,1
\construction,\,1
<URL>,1
\size,\,1
trimmed,1
\note"\\,1
contribute,1
1.9.30.5,1
\FilePopupMenu.java,v\,1
maximumDividerLocation,1
entering,1
\JTripleCalendar.java,v\,1
expects,1
http://sourceforge.net/tracker/?func=detail&aid=2908045&group_id=7118&,1
Arranges,1
XSL-Button,1
codes,1
super.anotherNodeSelected(n);,1
\together,\,1
14.12.2011,1
java.util.TimerTask#run(),1
\icon."\);\,1
XMLElement</B></DT>,1
getActionFactory().registerHandler(,1
21.05.2004,1
unified,1
Client:,1
\heuristic,\,1
Polansky:,1
(Ia:,1
=internal,1
statement,1
normalFont.setEnabled(enabled);,1
mCloneNodeIds},1
getTileCache(),1
pointing,1
gained,1
Prevent,1
stringbuffer,1
mCloneIdsMap:,1
ElementTypes>,1
-->,1
plugins.collaboration.socket.SocketBasics#broadcastCommand(java.lang,1
node.isChild..(parent),1
Accepting,1
\querystring=\"\innsbruck\"\\,1
Commands,1
(this.ignoreWhitespace),1
\param,1
as_parent,1
map..,1
_works_,1
\(getText("\grab-key.assigned-to"\)+\,1
\"\*"\,\,1
\gbl.setConstraints(list,\,1
javax.swing.Icon#getIconWidth(),1
java.awt.dnd.Autoscroll#getAutoscrollInsets(),1
piece,1
portrait,1
1154510,1
memory,1
http://en.wikipedia.org/wiki/Paper_size},1
1.12.18.1.12.5,1
\however,\,1
10.11.2004,1
http://java.sun.com/docs/books/tutorial/uiswing/layout/spring.html,1
automatically!,1
\FileNodeModel.java,v\,1
(middle,1
model.getNoteText();,1
Applies,1
today,1
\ExportHook.java,v\,1
Conversion,1
Zechmeister,1
style:,1
note_text_column,1
operations),1
\works,\,1
side),1
jpg,1
Line,1
ending,1
\javax.swing.Icon#paintIcon(java.awt.Component,\,1
handleOpenFile,1
not_connected,1
'\0'</code>,1
cutting,1
chooser.showOpenDialog(this);,1
inputMap,1
+45°),1
put_additional_data_here,1
<base>,1
maps:,1
Horizontal,1
replacedContent);,1
\$1."\,"\Dolly"\);\,1
(java.awt.event.MouseWheelEvent),1
ClassLoader,1
XmlExporter,1
2006/11/28,1
(decrypted,1
Word's,1
gaggle,1
proposed:,1
\"\break"\\,1
compiles,1
2007-01-25,1
effectively,1
ext,1
realize,1
nodeAction,1
\Color(0xf4,0xf4,0xf4));\,1
\System.out.println("\KEY\,1
minimum:,1
strange:,1
getBooleanAttribute},1
3.0,1
Standard,1
\off,\,1
windowClose,1
point:,1
\CONSEQUENTIAL,\,1
INCLUDING,1
\fine,\,1
epsilon-neighbourhood,1
thinking,1
chooser.setMultiSelectionEnabled(true);,1
Aug,1
appeared,1
lastChildNumber.intValue(),1
CharsetEncoder,1
#ffffff,1
A+keys,1
More,1
fontSize_IgnoreChangeEvent,1
21:01:16,1
system-level,1
Again,1
6.3F;,1
anytime..,1
elder,1
fileNode.getFile();,1
super(pattern.getName());,1
True=no,1
25.11.2005),1
Just,1
\File(file.getParentFile(),\,1
source.getModel().toString());,1
\section,\,1
\'freemind.properties',\,1
presumably,1
BooleanProperty(,1
anotherNodeSelected(MindMapNode,1
http://b.tile2.opencyclemap.org/transport/14/8800/5373.png,1
C3,1
http://www.kde-look.org/content/show.php?content=76812,1
nodeAttributes:,1
map;,1
TableModel;,1
ipady),1
1.2.18.2.16.2,1
appear,1
props,1
ModeControllerHook,1
positioning,1
\g.drawPolygon(xs,ys,3);\,1
central,1
compiler,1
2011-02-23,1
relevant,1
time:,1
JFileChooser,1
\X,\,1
getStyle,1
javax.swing.JTable#removeNotify(),1
uncompressed,1
adjacent),1
pDirection,1
freemind.modes.ModeController#save(java.io.File),1
(!extend,1
\MenuItemSelectedListener,\,1
Unline,1
2007/08/22,1
17:23,1
termination,1
selectedTextColor:,1
freemind.extensions.NodeHook#invoke(),1
08,1
11:32:42,1
\getWidth(),\,1
zip,1
\System.out.println("\(sValue,\,1
#enumerateChildren(),1
\MindMapNodesSelection.java,v\,1
Calculate,1
\server,\,1
setValue,1
indicating,1
(color,1
\"\\"\DTD/xhtml1-transitional.dtd\"\>"\\,1
fixed?:,1
\System.out.println("\]"\);\,1
ex);,1
button3,1
ref,1
(file.isFile()),1
repeated,1
Forwards,1
this.c.deleteNode(c.getSelected());,1
1.1.4.6.2.12,1
_______________________________________________________________________________,1
newNode=((ControllerAdapter)getController()).newNode();,1
EventQueue,1
2008/04/11,1
/**stores,1
lookup,1
\<code>amp</code>,\,1
Notepad:,1
etc.,1
((MindMapEdgeModel)getEdge()).save();,1
freemind.extensions.HookFactory#createModeControllerHook(java.lang.String,1
\"\+myX);\,1
abc,1
freemind.modes,1
resolution,1
movehook,1
childCount,1
27.08.2013,1
\.swing.JTable,\,1
\MenuItemSelectedListener.java,v\,1
mindMapMapModel,1
13:34:38,1
(type.equals(freemind.main.FreeMindCommon.FREEMIND_FILE_EXTENSION_WITHOUT_DOT)),1
2008/01/30,1
Kaffe's,1
getView().isSelected(node);,1
uninitialized,1
gb2);,1
\type,\,1
\same,\,1
AttributeHolder,1
dangeous,1
.xml-file,1
\colors,\,1
names:,1
Integer.MAX_VALUE,1
\"\</td><td>"\\,1
Related,1
\concurrence,\,1
Nieminen,1
http://java.sun.com/docs/books/tutorial/uiswing/layout/spring.html),1
mindMapLink),1
Extension,1
asuming,1
exit,1
---------------------------------------------,1
map.getZoom(),1
clicking,1
null){,1
inconsistent,1
\\n'"\\,1
modifer,1
\decoration,\,1
none),1
configure,1
if(jarString.startsWith(FREEMIND_BASE_DIR_STRING)){,1
getLabel,1
nor,1
\"\standardcloudestyle"\,\,1
\href="\#id47808"\\,1
encryption,1
BORDER,1
startYear,1
mindMapNodeModel,1
\node.addProperty("\link"\,\,1
!isLeaf()),1
Windows95,1
<li>if,1
Exportfile,1
(roughly),1
(e.getFirstRow(),1
1.1.16.2.12.4,1
C+p,1
!caseSensitive,1
\"\false"\\,1
THEY,1
symobolic,1
21:15:24,1
\patterns),\,1
\"\<html><table\,1
storing,1
\paragraphs,\,1
-rfc,1
folded),1
freemind.modes.attributes.AttributeTableModel#get(int),1
1.7.16.5.2.1,1
Implments,1
\interface,\,1
ConnectToJabberServer,1
effective,1
Viles,1
\dtde.isLocalTransfer,\,1
1.8.32.2,1
\menu,\,1
zoomchange,1
apple's,1
setCloudWidth(MindMapNode,1
Derive,1
\"\..."\\,1
allHook,1
Definition,1
&lt;source,1
255);,1
(font.getSize(),1
18.01.2007,1
movement,1
20.12.2003*/,1
freemind.modes.ModeController#getView(),1
rejects,1
\"\com"\,\,1
marshal,1
(single,1
pattern),1
LEFT,1
reactivate,1
ClonePlugin#mCloneNodes,1
card,1
Integer(0);,1
\SharpBezierEdgeView.java,v\,1
\ManagePatternsPopupDialog.java,v\,1
vulnerable,1
\"\autoproperties"\));\,1
setVisible,1
\tileLoadingFinished(org.openstreetmap.gui.jmapviewer.Tile,\,1
currentDir,1
FileReader,1
freemind.extensions.PermanentNodeHook#onAddChildren(freemind.modes,1
15,1
Zwei,1
conjunction,1
getFile,1
if(resourceString,1
\Sharing"\);\,1
\System.err.println("\filelist"\);\,1
if(backgroundColor,1
dies,1
\8,4,2008)\,1
freemind.extensions.PermanentNodeHookAdapter#onViewRemovedHook(freemind,1
\node.addProperty("\text"\,this.toString());\,1
\rect.y,\,1
.awt.event.ActionEvent),1
rendered,1
Selected:,1
\MindMapCloudModel.java,v\,1
2006/02/28,1
(starting,1
#getCalendar,1
JList,1
1.24.14.17.2.22,1
14.3.2008:,1
(depending,1
\menuHolder.addSeparator("\main/navigation/"\);\,1
.modes.MindMapNode),1
xml.parseFromReader(reader);,1
freemind.modes.ModeController#createNodeTreeFromXml(java.io.Reader),1
Vim,1
sleep,1
16:58:31,1
\weighty,\,1
\getModel().setEdgeStyle(selected,\,1
performedAction;,1
longs,1
hex,1
<code>fillBasicConversionTable,1
preferredHeight,1
System.out.println(bounds);,1
mListeners;,1
if(languageResources,1
pSel,1
Base,1
although,1
KeyEventWorkaround#processKeyEvent(java.awt.event.KeyEvent)},1
Protocol,1
altogether,1
(Right,1
quoteChar('\'');,1
(maximumDividerLocation,1
\created,\,1
Stephen,1
\I),\,1
iconAction,1
\verify,\,1
IndexPair,1
Fold,1
19:32:30,1
https://sourceforge.net/tracker/?func=detail&atid=107118&aid=1094623&group_id=7118,1
imposed,1
http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=7075600,1
targetString,1
modes:,1
attributes.Attribute),1
was:,1
remove:,1
Java4-5,1
\expect,\,1
JPopupMenu,1
Cobbs,1
2008/07/18,1
parseKey(),1
non-spaces,1
Adapts,1
<delete>,1
encode,1
<code>0.0</code>,1
https://sourceforge.net/tracker/?func=detail&atid,1
1.4.2012,1
23:00:08,1
CAUSED,1
.append('+');,1
';',1
freemind.modes.MindMapNode#acceptViewVisitor(freemind.view.mindmapview,1
(rather,1
Render,1
\ImportWizard.java,v\,1
1.1.4.9.2.1,1
\nextSibling,\,1
1.5:,1
\mindMapMapModel.setNodeFont(selectedNodeModel,targetNode.getFont());\,1
!e.isTemporary()),1
\button,\,1
programs,1
\launched."\,\,1
FindTextTests!!,1
\onUpdateNodeHook,\,1
isFolded,1
\situation,\,1
default_browser_command_windows_9x,1
J,1
\IllegalArgumentException("\Wrong\,1
fall,1
asynchronous,1
unitIncrement,1
receiver.</DD>,1
optimalWidth,1
\211,\,1
pTarget,1
reload,1
pNewValue,1
(isUnderlined()),1
\deregister,\,1
\EditNodeBase.java,v\,1
mapElement.getMapChild();,1
setStyleRecursive,1
\MindMapCloud.java,v\,1
monthYearLabel,1
\function,\,1
behaviour:,1
\fileList,\,1
******************************************************************,1
freemind.modes.ModeController#onSelectHook(freemind.modes.MindMapNode),1
XMLParseException.java,1
grandpa's,1
serve,1
\edge.setTagName("\edge"\);\,1
KEY_PRESSED..,1
File.separatorChar!!,1
\shown,\,1
firePopupMenuCanceled,1
getDestinationLabel();,1
getData,1
great,1
\HistoryInformation.java,v\,1
newFile,1
Renamed,1
JCalendar.java,1
Austin,1
exception),1
regarded:,1
1.1.4.1.16.20,1
plugin_registration,1
\recursion,\,1
profit..,1
(DP),1
\"\use_split_pane.tooltip"\,\,1
recreates,1
newLoc,1
\USE,\,1
Imagine,1
northToolbarPanel.remove(oldModeController.getModeToolBar());,1
clouded,1
read(),1
\stream,\,1
closes,1
unnecessary,1
manipulation,1
\add(mScriptList,\,1
ArrowLinkTarget,1
28.08.2012,1
myX;,1
\IllegalArgumentException("\Unknown\,1
\"\month"\\,1
Perhaps,1
unfoldable,1
myself:,1
12.12.2011,1
\current"\\,1
missing:,1
MAC!!,1
pModel,1
2006/04/09,1
NEW_SIBLING_BEFORE,1
-r,1
external,1
1.8.18.2.2.2,1
Cover,1
non-Unix,1
EXCLUDED,1
splitPane.getHeight(),1
(since,1
jobs,1
\freemind.modes.MindMapNode,\,1
part[,1
Compress,1
underline,1
\execution,\,1
\selectedParent,\,1
pFileout,1
testing:,1
Therefore,1
INVOKED,1
\shift,\,1
\InputEvent.CTRL_MASK,\,1
11.12.2004:,1
modelToView,1
<li><code>elt,1
12.08.2011,1
Destroy,1
#encode,1
window:,1
fully,1
interesting,1
constructs,1
Border,1
iconImages.addImage(icon);,1
Matthias,1
ArrowLinkViews,1
Track,1
handlers,1
freemind.modes.ModeController#isBlocked(),1
Stefan,1
\PCDATA,\,1
\design,\,1
\HookFactoryAdapter.java,v\,1
Most,1
Restart,1
\"\there\,1
Usage:,1
alternately,1
Removed,1
setAlwaysOnTop(true);,1
pending,1
\"\properties_folder"\));\,1
6.1.2004:,1
<code>InputEvent</code>,1
directly:,1
(FileNodeModel)node.getParent();,1
tests,1
spaceAround,1
\Dimitry,\,1
\PreviousSibling,\,1
6.11.2005),1
60000,1
\<code>attr="\one"\</code>,\,1
High,1
https://sourceforge.net/tracker/?func=detail&atid=307118&aid=881217&,1
2007/09/13,1
GRRR,1
#808080,1
NOT_SORTED),1
directories),1
Win2k,1
dashed,1
freemind.controller.filter.Filter#applyFilter(freemind.modes.MindMap),1
\javax.swing.ListCellRenderer#getListCellRendererComponent(javax.swing.JList,\,1
1.8.34.1,1
\endlessly,\,1
\thrown,\,1
<li><code>charSet.length(),1
node.getWidth();,1
Eclipse,1
ensuring,1
AbstractAction{,1
BlinkingNodeHook.java,1
pScriptName,1
<code>$HOME/.jedit/server</code>,1
g2.fill(new,1
setStandardStyle(Style.RED);,1
\"\<space>\,1
Warn,1
<code>S</code>,1
pKey);,1
command.com,1
joerg,1
21:18:36,1
EVEN,1
unique:,1
rebuild,1
str,1
\meet,\,1
KEY_RELEASED..,1
\HookDescriptorRegistration.java,v\,1
editPane),1
labeled,1
freemind.extensions.PermanentNodeHook#onSelectHook(),1
\assume,\,1
&gt,1
pwidth,1
listener;,1
\File("\/tmp/testYShiftNegativeWith3Childs.mm"\));\,1
subdirectories,1
\"\connected"\\,1
24,1
decorated,1
System.out.println(sb.toString());,1
cb,1
(IIIa:,1
1.1.4.6.2.15,1
pLockId,1
currentIcon.getImageObserver());,1
11.11.2010,1
child.getViewer(),1
node.getRealChildCount());,1
pseudocode,1
21:50:04,1
partucular,1
XML/DTD,1
\baseClass,\,1
\ExampleFileFilter("\jpg"\);\,1
freemind.modes.ModeController#getAttributeController(),1
paragraphs,1
09:27:50,1
\hr,\,1
trick:,1
\months,\,1
\'"\\,1
freemind.controller.ZoomListener#setZoom(float),1
1159:,1
\System.out.println("\arrowLink="\+arrowLink);\,1
(synthetic),1
getCreated(),1
location2);,1
producing,1
\System.err.println("\Making\,1
}),1
\buggy,\,1
switches,1
(MindIcon),1
GradientBox,1
\accept,\,1
\list,\,1
+y0+,1
\modifier,\,1
#decode,1
Descriptive,1
overtake,1
updateAssignedTo(),1
\successfully,\,1
:-(,1
flavours),1
\global,\,1
